section,age,group,persons,males,females
Hindu (Brahmanic),0-1,POPULATION,23810,11196,12614
Hindu (Brahmanic),0-1,UNMARRIED,23794,11193,12601
Hindu (Brahmanic),0-1,MARRIED,16,3,13
Hindu (Brahmanic),0-1,WIDOWED,0,0,0
Hindu (Brahmanic),1-5,POPULATION,106598,51863,54735
Hindu (Brahmanic),1-5,UNMARRIED,102156,51126,51030
Hindu (Brahmanic),1-5,MARRIED,4288,724,3564
Hindu (Brahmanic),1-5,WIDOWED,154,13,141
Hindu (Brahmanic),5-10,POPULATION,102084,52200,49884
Hindu (Brahmanic),5-10,UNMARRIED,82498,48525,33973
Hindu (Brahmanic),5-10,MARRIED,19063,3649,15414
Hindu (Brahmanic),5-10,WIDOWED,523,26,497
Hindu (Brahmanic),10-15,POPULATION,90497,48993,41504
Hindu (Brahmanic),10-15,UNMARRIED,56010,39745,16265
Hindu (Brahmanic),10-15,MARRIED,33766,9190,24576
Hindu (Brahmanic),10-15,WIDOWED,721,58,663
Hindu (Brahmanic),15-20,POPULATION,73121,36453,36668
Hindu (Brahmanic),15-20,UNMARRIED,19213,17339,1874
Hindu (Brahmanic),15-20,MARRIED,52257,18954,33303
Hindu (Brahmanic),15-20,WIDOWED,1651,160,1491
Hindu (Brahmanic),20-30,POPULATION,138764,67813,70951
Hindu (Brahmanic),20-30,UNMARRIED,14904,13038,1866
Hindu (Brahmanic),20-30,MARRIED,116095,53692,62403
Hindu (Brahmanic),20-30,WIDOWED,7765,1083,6682
Hindu (Brahmanic),30-40,POPULATION,100691,52361,48330
Hindu (Brahmanic),30-40,UNMARRIED,2666,1794,872
Hindu (Brahmanic),30-40,MARRIED,84194,48622,35572
Hindu (Brahmanic),30-40,WIDOWED,13831,1945,11886
Hindu (Brahmanic),40-50,POPULATION,68097,37844,30253
Hindu (Brahmanic),40-50,UNMARRIED,1305,673,632
Hindu (Brahmanic),40-50,MARRIED,49261,34193,15068
Hindu (Brahmanic),40-50,WIDOWED,17531,2978,14553
Hindu (Brahmanic),50-60,POPULATION,43946,24197,19749
Hindu (Brahmanic),50-60,UNMARRIED,786,425,361
Hindu (Brahmanic),50-60,MARRIED,27113,20549,6564
Hindu (Brahmanic),50-60,WIDOWED,16047,3223,12824
Hindu (Brahmanic),60 and over,POPULATION,32832,16329,16503
Hindu (Brahmanic),60 and over,UNMARRIED,700,308,392
Hindu (Brahmanic),60 and over,MARRIED,15058,12321,2737
Hindu (Brahmanic),60 and over,WIDOWED,17074,3700,13374
Hindu (Brahmanic),Total,POPULATION,780440,399249,381191
Hindu (Brahmanic),Total,UNMARRIED,304032,184166,119866
Hindu (Brahmanic),Total,MARRIED,401111,201897,199214
Hindu (Brahmanic),Total,WIDOWED,75297,13186,62111
Adi Hindu,Total,POPULATION,208980,106897,102083
Adi Hindu,Total,UNMARRIED,85605,51687,33918
Adi Hindu,Total,MARRIED,107552,52644,54908
Adi Hindu,Total,WIDOWED,15823,2566,13257
Adi Hindu,0-1,POPULATION,7054,3151,3903
Adi Hindu,0-1,UNMARRIED,7046,3151,3895
Adi Hindu,0-1,MARRIED,8,0,8
Adi Hindu,0-1,WIDOWED,0,0,0
Adi Hindu,1-5,POPULATION,31015,15323,15692
Adi Hindu,1-5,UNMARRIED,30424,15206,15218
Adi Hindu,1-5,MARRIED,561,115,446
Adi Hindu,1-5,WIDOWED,30,2,28
Adi Hindu,5-10,POPULATION,26058,13607,12451
Adi Hindu,5-10,UNMARRIED,22513,13069,9444
Adi Hindu,5-10,MARRIED,3487,535,2952
Adi Hindu,5-10,WIDOWED,58,3,55
Adi Hindu,10-15,POPULATION,23010,12649,10361
Adi Hindu,10-15,UNMARRIED,15499,11055,4444
Adi Hindu,10-15,MARRIED,7319,1590,5729
Adi Hindu,10-15,WIDOWED,192,4,188
Adi Hindu,15-20,POPULATION,18876,9390,9486
Adi Hindu,15-20,UNMARRIED,5502,5176,326
Adi Hindu,15-20,MARRIED,13006,4186,8820
Adi Hindu,15-20,WIDOWED,368,28,340
Adi Hindu,20-30,POPULATION,37774,18179,19595
Adi Hindu,20-30,UNMARRIED,3875,3581,294
Adi Hindu,20-30,MARRIED,32365,14362,18003
Adi Hindu,20-30,WIDOWED,1534,236,1298
Adi Hindu,30-40,POPULATION,27593,13847,13746
Adi Hindu,30-40,UNMARRIED,371,240,131
Adi Hindu,30-40,MARRIED,24171,13264,10907
Adi Hindu,30-40,WIDOWED,3051,343,2708
Adi Hindu,40-50,POPULATION,20006,10939,9067
Adi Hindu,40-50,UNMARRIED,181,112,69
Adi Hindu,40-50,MARRIED,15778,10269,5509
Adi Hindu,40-50,WIDOWED,4047,558,3489
Adi Hindu,50-60,POPULATION,10430,5800,4630
Adi Hindu,50-60,UNMARRIED,107,55,52
Adi Hindu,50-60,MARRIED,6955,5106,1849
Adi Hindu,50-60,WIDOWED,3368,639,2729
Adi Hindu,60 and over,POPULATION,7164,4012,3152
Adi Hindu,60 and over,UNMARRIED,87,42,45
Adi Hindu,60 and over,MARRIED,3902,3217,685
Adi Hindu,60 and over,WIDOWED,3175,753,2422
