section,age,group,persons,males,females
All Religions,Total,MARRIED,657515,332369,325146
All Religions,Total,WIDOWED,128639,33757,94882
Hindu (Brahmanic),Total,POPULATION,785929,398524,387405
Hindu (Brahmanic),Total,UNMARRIED,266412,156347,110065
Hindu (Brahmanic),Total,MARRIED,429533,217282,212251
Hindu (Brahmanic),Total,WIDOWED,89984,24895,65089
Hindu (Brahmanic),0-1,POPULATION,20043,9132,10911
Hindu (Brahmanic),0-1,UNMARRIED,19430,8808,10622
Hindu (Brahmanic),0-1,MARRIED,582,297,285
Hindu (Brahmanic),0-1,WIDOWED,31,27,4
Hindu (Brahmanic),1-5,POPULATION,93752,44750,49002
Hindu (Brahmanic),1-5,UNMARRIED,84985,39599,45386
Hindu (Brahmanic),1-5,MARRIED,8086,4815,3271
Hindu (Brahmanic),1-5,WIDOWED,681,336,345
Hindu (Brahmanic),5-10,POPULATION,90906,45242,45664
Hindu (Brahmanic),5-10,UNMARRIED,67595,36457,31138
Hindu (Brahmanic),5-10,MARRIED,22720,8584,14136
Hindu (Brahmanic),5-10,WIDOWED,591,201,390
Hindu (Brahmanic),10-15,POPULATION,82999,43648,39351
Hindu (Brahmanic),10-15,UNMARRIED,48760,31918,16842
Hindu (Brahmanic),10-15,MARRIED,33374,11377,21997
Hindu (Brahmanic),10-15,WIDOWED,865,353,512
Hindu (Brahmanic),15-20,POPULATION,67441,33452,33989
Hindu (Brahmanic),15-20,UNMARRIED,16316,14341,1975
Hindu (Brahmanic),15-20,MARRIED,49522,18562,30960
Hindu (Brahmanic),15-20,WIDOWED,1603,549,1054
Hindu (Brahmanic),20-30,POPULATION,143517,71003,72514
Hindu (Brahmanic),20-30,UNMARRIED,15286,13069,2217
Hindu (Brahmanic),20-30,MARRIED,120444,55815,64629
Hindu (Brahmanic),20-30,WIDOWED,7787,2119,5668
Hindu (Brahmanic),30-40,POPULATION,114954,60645,54309
Hindu (Brahmanic),30-40,UNMARRIED,5562,4503,1059
Hindu (Brahmanic),30-40,MARRIED,93200,52108,41092
Hindu (Brahmanic),30-40,WIDOWED,16192,4034,12158
Hindu (Brahmanic),40-50,POPULATION,77860,41535,36325
Hindu (Brahmanic),40-50,UNMARRIED,3038,2639,399
Hindu (Brahmanic),40-50,MARRIED,53849,33524,20325
Hindu (Brahmanic),40-50,WIDOWED,20973,5372,15601
Hindu (Brahmanic),50-60,POPULATION,53476,27790,25686
Hindu (Brahmanic),50-60,UNMARRIED,3874,3630,244
Hindu (Brahmanic),50-60,MARRIED,29329,18604,10725
Hindu (Brahmanic),50-60,WIDOWED,20273,5556,14717
Hindu (Brahmanic),60 and over,POPULATION,40981,21327,19654
Hindu (Brahmanic),60 and over,UNMARRIED,1566,1383,183
Hindu (Brahmanic),60 and over,MARRIED,18427,13596,4831
Hindu (Brahmanic),60 and over,WIDOWED,20988,6348,14640
Adi Hindu,Total,POPULATION,194810,98250,96560
Adi Hindu,Total,UNMARRIED,70621,41045,29576
Adi Hindu,Total,MARRIED,106008,53141,52867
Adi Hindu,Total,WIDOWED,18181,4064,14117
Adi Hindu,0-1,POPULATION,5947,2786,3161
Adi Hindu,0-1,UNMARRIED,5674,2626,3048
Adi Hindu,0-1,MARRIED,266,153,113
Adi Hindu,0-1,WIDOWED,7,7,0
Adi Hindu,1-5,POPULATION,29189,14743,14446
Adi Hindu,1-5,UNMARRIED,26077,13223,12854
Adi Hindu,1-5,MARRIED,3023,1505,1518
Adi Hindu,1-5,WIDOWED,89,15,74
Adi Hindu,5-10,POPULATION,23992,12898,11094
Adi Hindu,5-10,UNMARRIED,18085,10580,7505
Adi Hindu,5-10,MARRIED,5701,2228,3473
Adi Hindu,5-10,WIDOWED,206,90,116
Adi Hindu,10-15,POPULATION,19989,10833,9156
Adi Hindu,10-15,UNMARRIED,11308,7634,3674
Adi Hindu,10-15,MARRIED,8402,3054,5348
Adi Hindu,10-15,WIDOWED,279,145,134
Adi Hindu,15-20,POPULATION,14873,7331,7542
Adi Hindu,15-20,UNMARRIED,3442,2916,526
Adi Hindu,15-20,MARRIED,11104,4298,6806
Adi Hindu,15-20,WIDOWED,327,117,210
Adi Hindu,20-30,POPULATION,35364,16880,18484
Adi Hindu,20-30,UNMARRIED,3247,2434,813
Adi Hindu,20-30,MARRIED,30514,14040,16474
Adi Hindu,20-30,WIDOWED,1603,406,1197
Adi Hindu,30-40,POPULATION,27506,14459,13047
Adi Hindu,30-40,UNMARRIED,1339,794,545
Adi Hindu,30-40,MARRIED,22803,12988,9815
Adi Hindu,30-40,WIDOWED,3364,677,2687
Adi Hindu,40-50,POPULATION,18905,9957,8948
Adi Hindu,40-50,UNMARRIED,867,577,290
Adi Hindu,40-50,MARRIED,13583,8473,5110
Adi Hindu,40-50,WIDOWED,4455,907,3548
Adi Hindu,50-60,POPULATION,10408,4814,5594
Adi Hindu,50-60,UNMARRIED,301,126,175
Adi Hindu,50-60,MARRIED,6068,3857,2211
Adi Hindu,50-60,WIDOWED,4039,831,3208
Adi Hindu,60 and over,POPULATION,8637,3549,5088
Adi Hindu,60 and over,UNMARRIED,281,135,146
Adi Hindu,60 and over,MARRIED,4544,2545,1999
Adi Hindu,60 and over,WIDOWED,3812,869,2943
Muslim,0-1,POPULATION,5517,2759,2758
Muslim,0-1,UNMARRIED,5190,2519,2671
Muslim,0-1,MARRIED,308,230,78
Muslim,0-1,WIDOWED,19,10,9
Muslim,1-5,POPULATION,26877,13248,13629
Muslim,1-5,UNMARRIED,24822,12045,12777
Muslim,1-5,MARRIED,1971,1190,781
Muslim,1-5,WIDOWED,84,13,71
Muslim,5-10,POPULATION,24630,12819,11811
Muslim,5-10,UNMARRIED,20879,10948,9931
Muslim,5-10,MARRIED,3569,1797,1772
Muslim,5-10,WIDOWED,182,74,108
Muslim,10-15,POPULATION,21270,11308,9962
Muslim,10-15,UNMARRIED,14902,8868,6034
Muslim,10-15,MARRIED,6202,2370,3832
Muslim,10-15,WIDOWED,166,70,96
Muslim,15-20,POPULATION,17729,8740,8989
Muslim,15-20,UNMARRIED,5940,4643,1297
Muslim,15-20,MARRIED,11425,3966,7459
Muslim,15-20,WIDOWED,364,131,233
Muslim,20-30,POPULATION,36383,17325,19058
Muslim,20-30,UNMARRIED,5363,4499,864
Muslim,20-30,MARRIED,29466,12512,16954
Muslim,20-30,WIDOWED,1554,314,1240
Muslim,30-40,POPULATION,26705,14285,12420
Muslim,30-40,UNMARRIED,1384,1153,231
Muslim,30-40,MARRIED,22212,12511,9701
Muslim,30-40,WIDOWED,3109,621,2488
Muslim,40-50,POPULATION,16802,9079,7723
Muslim,40-50,UNMARRIED,752,635,117
Muslim,40-50,MARRIED,12153,7678,4475
Muslim,40-50,WIDOWED,3897,766,3131
Muslim,50-60,POPULATION,10253,5230,5023
Muslim,50-60,UNMARRIED,426,289,137
Muslim,50-60,MARRIED,5981,4060,1921
Muslim,50-60,WIDOWED,3846,881,2965
Muslim,60 and over,POPULATION,9420,4843,4577
Muslim,60 and over,UNMARRIED,653,531,122
Muslim,60 and over,MARRIED,4412,3156,1256
Muslim,60 and over,WIDOWED,4355,1156,3199
Muslim,Total,POPULATION,195586,99636,95950
Muslim,Total,UNMARRIED,80311,46130,34181
Muslim,Total,MARRIED,97699,49470,48229
Muslim,Total,WIDOWED,17576,4036,13540
