section,age,group,persons,males,females
2. Brahmanic Hindus.,10-15,UNMARRIED,1128,631,497
2. Brahmanic Hindus.,10-15,MARRIED,1208,264,944
2. Brahmanic Hindus.,10-15,WIDOWED,2,2,0
2. Brahmanic Hindus.,10-15,DIVORCED,0,0,0
2. Brahmanic Hindus.,15-20,POPULATION,2903,1220,1683
2. Brahmanic Hindus.,15-20,UNMARRIED,791,524,267
2. Brahmanic Hindus.,15-20,MARRIED,2089,691,1398
2. Brahmanic Hindus.,15-20,WIDOWED,22,5,17
2. Brahmanic Hindus.,15-20,DIVORCED,1,0,1
2. Brahmanic Hindus.,20-30,POPULATION,5360,2718,2642
2. Brahmanic Hindus.,20-30,UNMARRIED,492,423,69
2. Brahmanic Hindus.,20-30,MARRIED,4708,2247,2461
2. Brahmanic Hindus.,20-30,WIDOWED,154,45,109
2. Brahmanic Hindus.,20-30,DIVORCED,6,3,3
2. Brahmanic Hindus.,30-40,POPULATION,2705,1785,920
2. Brahmanic Hindus.,30-40,UNMARRIED,86,86,0
2. Brahmanic Hindus.,30-40,MARRIED,2296,1587,709
2. Brahmanic Hindus.,30-40,WIDOWED,318,108,210
2. Brahmanic Hindus.,30-40,DIVORCED,5,4,1
2. Brahmanic Hindus.,40-50,POPULATION,1980,1271,709
2. Brahmanic Hindus.,40-50,UNMARRIED,40,39,1
2. Brahmanic Hindus.,40-50,MARRIED,1559,1066,493
2. Brahmanic Hindus.,40-50,WIDOWED,368,157,211
2. Brahmanic Hindus.,40-50,DIVORCED,13,9,4
2. Brahmanic Hindus.,50-60,POPULATION,1614,959,655
2. Brahmanic Hindus.,50-60,UNMARRIED,30,28,2
2. Brahmanic Hindus.,50-60,MARRIED,1230,768,462
2. Brahmanic Hindus.,50-60,WIDOWED,344,156,188
2. Brahmanic Hindus.,50-60,DIVORCED,10,7,3
2. Brahmanic Hindus.,60 & over,POPULATION,1377,872,505
2. Brahmanic Hindus.,60 & over,UNMARRIED,12,12,0
2. Brahmanic Hindus.,60 & over,MARRIED,959,670,289
2. Brahmanic Hindus.,60 & over,WIDOWED,398,187,211
2. Brahmanic Hindus.,60 & over,DIVORCED,8,3,5
2. Brahmanic Hindus.,Total,POPULATION,25970,13624,12346
2. Brahmanic Hindus.,Total,UNMARRIED,9482,5482,4000
2. Brahmanic Hindus.,Total,MARRIED,14838,7455,7383
2. Brahmanic Hindus.,Total,WIDOWED,1607,661,946
2. Brahmanic Hindus.,Total,DIVORCED,43,26,17
3. Other Hindus.,0-1,POPULATION,12378,6459,5919
3. Other Hindus.,0-1,UNMARRIED,12201,6403,5798
3. Other Hindus.,0-1,MARRIED,174,56,118
3. Other Hindus.,0-1,WIDOWED,3,0,3
3. Other Hindus.,0-1,DIVORCED,0,0,0
3. Other Hindus.,1-5,POPULATION,48763,27121,21642
3. Other Hindus.,1-5,UNMARRIED,47084,26417,20667
3. Other Hindus.,1-5,MARRIED,1617,662,955
3. Other Hindus.,1-5,WIDOWED,62,42,20
3. Other Hindus.,1-5,DIVORCED,0,0,0
3. Other Hindus.,5-10,POPULATION,53152,27220,25932
3. Other Hindus.,5-10,UNMARRIED,37867,22193,15674
3. Other Hindus.,5-10,MARRIED,15051,4904,10147
3. Other Hindus.,5-10,WIDOWED,224,123,101
3. Other Hindus.,5-10,DIVORCED,10,0,10
3. Other Hindus.,10-15,POPULATION,57439,26935,30504
3. Other Hindus.,10-15,UNMARRIED,31501,18110,13391
3. Other Hindus.,10-15,MARRIED,25320,8668,16652
3. Other Hindus.,10-15,WIDOWED,553,149,404
3. Other Hindus.,10-15,DIVORCED,65,8,57
3. Other Hindus.,15-20,POPULATION,51363,20619,30744
3. Other Hindus.,15-20,UNMARRIED,21324,8612,12712
3. Other Hindus.,15-20,MARRIED,29325,11765,17560
3. Other Hindus.,15-20,WIDOWED,641,213,428
3. Other Hindus.,15-20,DIVORCED,73,29,44
3. Other Hindus.,20-30,POPULATION,77330,42357,34973
3. Other Hindus.,20-30,UNMARRIED,11094,7266,3828
3. Other Hindus.,20-30,MARRIED,64334,34354,29980
3. Other Hindus.,20-30,WIDOWED,1630,648,982
3. Other Hindus.,20-30,DIVORCED,272,89,183
3. Other Hindus.,30-40,POPULATION,60060,32834,27226
3. Other Hindus.,30-40,UNMARRIED,5101,4391,710
3. Other Hindus.,30-40,MARRIED,48349,25936,22413
3. Other Hindus.,30-40,WIDOWED,6086,2245,3841
3. Other Hindus.,30-40,DIVORCED,524,262,262
3. Other Hindus.,40-50,POPULATION,39954,23160,16794
3. Other Hindus.,40-50,UNMARRIED,2694,2481,213
3. Other Hindus.,40-50,MARRIED,29128,17920,11208
3. Other Hindus.,40-50,WIDOWED,7636,2535,5101
3. Other Hindus.,40-50,DIVORCED,496,224,272
3. Other Hindus.,50-60,POPULATION,29076,14963,14113
3. Other Hindus.,50-60,UNMARRIED,719,628,91
3. Other Hindus.,50-60,MARRIED,18491,11015,7476
3. Other Hindus.,50-60,WIDOWED,9361,3087,6274
3. Other Hindus.,50-60,DIVORCED,505,233,272
3. Other Hindus.,60 & over,POPULATION,22181,11246,10935
3. Other Hindus.,60 & over,UNMARRIED,335,247,88
3. Other Hindus.,60 & over,MARRIED,11579,6812,4767
3. Other Hindus.,60 & over,WIDOWED,9591,3933,5658
3. Other Hindus.,60 & over,DIVORCED,676,254,422
3. Other Hindus.,Total,POPULATION,451696,232914,218782
3. Other Hindus.,Total,UNMARRIED,169920,96748,73172
3. Other Hindus.,Total,MARRIED,243368,122092,121276
3. Other Hindus.,Total,WIDOWED,35787,12975,22812
3. Other Hindus.,Total,DIVORCED,2621,1099,1522
