section,age,group,persons,males,females
2. Brahmanic Hindus.,Total,MARRIED,12399,6179,6220
2. Brahmanic Hindus.,Total,WIDOWED,1263,322,941
2. Brahmanic Hindus.,Total,DIVORCED,5,2,3
3. Other Hindus.,0-1,POPULATION,18836,9881,8955
3. Other Hindus.,0-1,UNMARRIED,18699,9819,8880
3. Other Hindus.,0-1,MARRIED,135,62,73
3. Other Hindus.,0-1,WIDOWED,2,0,2
3. Other Hindus.,0-1,DIVORCED,0,0,0
3. Other Hindus.,1-5,POPULATION,47429,23897,23532
3. Other Hindus.,1-5,UNMARRIED,43036,21859,21177
3. Other Hindus.,1-5,MARRIED,4201,1929,2272
3. Other Hindus.,1-5,WIDOWED,192,109,83
3. Other Hindus.,1-5,DIVORCED,0,0,0
3. Other Hindus.,5-10,POPULATION,30331,15429,14902
3. Other Hindus.,5-10,UNMARRIED,16602,8669,7933
3. Other Hindus.,5-10,MARRIED,13345,6592,6753
3. Other Hindus.,5-10,WIDOWED,380,168,212
3. Other Hindus.,5-10,DIVORCED,4,0,4
3. Other Hindus.,10-15,POPULATION,48667,27115,21552
3. Other Hindus.,10-15,UNMARRIED,24151,16466,7685
3. Other Hindus.,10-15,MARRIED,23902,10354,13548
3. Other Hindus.,10-15,WIDOWED,608,295,313
3. Other Hindus.,10-15,DIVORCED,6,0,6
3. Other Hindus.,15-20,POPULATION,44497,24036,20461
3. Other Hindus.,15-20,UNMARRIED,11982,10584,1398
3. Other Hindus.,15-20,MARRIED,31770,13135,18635
3. Other Hindus.,15-20,WIDOWED,697,301,396
3. Other Hindus.,15-20,DIVORCED,48,16,32
3. Other Hindus.,20-30,POPULATION,51358,24120,27238
3. Other Hindus.,20-30,UNMARRIED,5321,4285,1036
3. Other Hindus.,20-30,MARRIED,44287,19319,24968
3. Other Hindus.,20-30,WIDOWED,1600,468,1132
3. Other Hindus.,20-30,DIVORCED,150,48,102
3. Other Hindus.,30-40,POPULATION,64106,31728,32378
3. Other Hindus.,30-40,UNMARRIED,3191,2287,904
3. Other Hindus.,30-40,MARRIED,56558,28122,28436
3. Other Hindus.,30-40,WIDOWED,4089,1236,2853
3. Other Hindus.,30-40,DIVORCED,268,83,185
3. Other Hindus.,40-50,POPULATION,59746,30739,29007
3. Other Hindus.,40-50,UNMARRIED,1533,1109,424
3. Other Hindus.,40-50,MARRIED,52663,27651,25012
3. Other Hindus.,40-50,WIDOWED,5363,1898,3465
3. Other Hindus.,40-50,DIVORCED,187,81,106
3. Other Hindus.,50-60,POPULATION,44137,23710,20427
3. Other Hindus.,50-60,UNMARRIED,643,514,129
3. Other Hindus.,50-60,MARRIED,35350,20137,15213
3. Other Hindus.,50-60,WIDOWED,7972,2985,4987
3. Other Hindus.,50-60,DIVORCED,172,74,98
3. Other Hindus.,60 & over,POPULATION,23553,12235,11318
3. Other Hindus.,60 & over,UNMARRIED,187,116,71
3. Other Hindus.,60 & over,MARRIED,15048,8936,6112
3. Other Hindus.,60 & over,WIDOWED,8174,3118,5056
3. Other Hindus.,60 & over,DIVORCED,144,65,79
3. Other Hindus.,Total,POPULATION,432660,222890,209770
3. Other Hindus.,Total,UNMARRIED,125345,75708,49637
3. Other Hindus.,Total,MARRIED,277259,136237,141022
3. Other Hindus.,Total,WIDOWED,29077,10578,18499
3. Other Hindus.,Total,DIVORCED,979,367,612
